kode_provinsi,provinsi,kode_pemda,pemda,tahun,bansos,belanja_modal,belanja_pegawai,pad,pajak_daerah,retribusi,total_belanja,total_pendapatan,transfer,rasio_pad,rasio_transfer,rasio_pegawai,rasio_modal,rasio_bansos,serapan,growth_pad,growth_belanja,growth_pendapatan,fiscal_score,cluster,pca1,pca2,anomaly,cluster_label
24,Nusa Tenggara Timur,21,Kab. Sabu Raijua,2021,2224846804.0,159091130873.62,171945977759.0,28339245445.35,4543581620.0,5189605100.0,643381390457.62,583834842657.35,525835037542.0,0.04853983245734817,0.9006571706968338,0.2672535766642231,0.24727344190117578,0.0034580527770900022,1.1019921105243415,0.0,0.0,0.0,0.23782862173325395,3,2.241621297135699,0.5106795416100952,1,Fiskal Menengah Rendah
24,Nusa Tenggara Timur,21,Kab. Sabu Raijua,2022,2855102000.0,137291124197.0,172070297075.0,30976942583.68,5661974798.04,18160726740.0,577424456047.7,568428975418.68,500965698982.0,0.05449571348973499,0.8813162605108412,0.29799620586348285,0.23776465087176465,0.004944546373290682,1.0158251620132388,0.0930757716685362,-0.10251607427284559,-0.02638737210090003,0.2366981235953533,2,1.579659761537779,-0.32889944912004665,1,Sangat Tergantung Pusat
24,Nusa Tenggara Timur,21,Kab. Sabu Raijua,2023,5454518000.0,139212986846.0,175313240867.0,23353940117.4,4832919509.8,10847004568.0,601175119712.0,600098768517.4,556862918491.0,0.038916827266781584,0.9279521100614517,0.2916175921435103,0.23156811099017474,0.009073093381863592,1.001793623401793,-0.2460863413388037,0.04113207089783888,0.05571460018447061,0.21962296579734353,2,1.5530216951563904,-0.578373943096677,1,Sangat Tergantung Pusat
24,Nusa Tenggara Timur,21,Kab. Sabu Raijua,2024,4101750000.0,136951565031.37,238912266079.0,19052226319.37,4934625570.0,7000775722.0,665029611849.33,640326035769.37,596116195243.0,0.029753946044811696,0.9309572966633308,0.35925056842901654,0.20593303304274208,0.006167770467534156,1.0385796839422248,-0.18419649003146088,0.10621612579030248,0.06703441060436632,0.1970110498725965,3,0.8793161724605659,-0.24352315769185065,1,Fiskal Menengah Rendah
24,Nusa Tenggara Timur,21,Kab. Sabu Raijua,2025,2806000000.0,74382999604.31,235657433344.0,22952156980.67,4021055702.0,6300894390.0,559098127983.25,592781859054.67,551346272472.0,0.03871939842638337,0.9300997728764021,0.42149565800560157,0.13304104571521377,0.005018796986714405,0.9431768524004148,0.2046968472831452,-0.15928837149296737,-0.07424995089817688,0.17333592377205612,0,-0.6917495398505425,-1.156316768536315,1,Fiskal Menengah Tinggi
14,Kalimantan Barat,06,Kab. Sambas,2021,1383910000.0,285088808225.0,619026166802.0,148139103732.0,40515447841.0,3478463596.0,1854895554871.0,1850514381733.0,1482955548245.0,0.08005293295438659,0.8013747760534655,0.3337256187694356,0.15369534283283498,0.0007460851347483255,1.002367543414549,0.0,0.0,0.0,0.24166877733334882,3,0.38322025247034464,-0.2982079395684434,1,Fiskal Menengah Rendah
14,Kalimantan Barat,06,Kab. Sambas,2022,674400000.0,222618161024.85,605052675985.0,167639410303.57,38869906801.0,4064776847.0,1816573584716.8,1706793890995.4,1413261892306.5,0.0982188951975935,0.8280214147487296,0.33307358483874816,0.12254838609224614,0.00037124837973747017,1.064319244579307,0.13163510565615555,-0.020659907267320587,-0.07766515740504887,0.23526621988267493,3,0.27568323898871555,0.45515532839167366,1,Fiskal Menengah Rendah
14,Kalimantan Barat,06,Kab. Sambas,2023,1371200000.0,209723098723.0,611504208266.0,192628868992.39,75850285476.12,5087613796.0,1760926086586.7,1738925450524.9,1423941192187.0,0.11077465623051547,0.8188627015362729,0.34726284818195424,0.11909818380254553,0.0007786811782985579,1.0126518569586518,0.1490667298552757,-0.03063321992473833,0.01882568229182069,0.23842252142073045,3,-0.07951071869511002,0.00990180952432277,1,Fiskal Menengah Rendah
14,Kalimantan Barat,06,Kab. Sambas,2024,1144002900.0,286839372979.25,642865726454.12,229120841939.69,49427529725.56,4899915339.0,1978071807106.5,2102272191827.7,1772304383948.0,0.10898723905989263,0.8430423000587625,0.32499615238664986,0.14500958557153454,0.0005783424524276669,0.940920883031221,0.18944186890668835,0.12331336458346498,0.20894900422161444,0.24138764529324874,3,0.10964428657159912,-0.7434646233368849,1,Fiskal Menengah Rendah
14,Kalimantan Barat,06,Kab. Sambas,2025,584000000.0,320299906919.0,678294696839.35,346072055165.53,88210096682.45,233744490065.28,2051304590877.6,2124057959850.5,1687122144040.0,0.16292966656610822,0.7942919524468846,0.33066503134434966,0.15614448889911936,0.00028469687173573283,0.9657479360977416,0.5104346345611996,0.03702230804159945,0.01036296256378666,0.27354828669737064,3,0.15984844380044744,-0.13000034891982312,1,Fiskal Menengah Rendah
02,Sumatera Utara,25,Kab. Samosir,2021,8734780832.0,145760961570.29,319071661571.0,61871566524.27,15733887338.32,4555511977.0,816457257524.31,852740359764.27,739520805030.0,0.07255616063648454,0.8672285726389587,0.390800202497434,0.17852858827205656,0.010698393273502037,0.9574511727696459,0.0,0.0,0.0,0.21613319021795444,3,-0.0071419305069956385,-0.7904560177445933,1,Fiskal Menengah Rendah
02,Sumatera Utara,25,Kab. Samosir,2022,2680894480.0,156031078299.7,302597270620.0,63698152720.38,17888266808.94,6507317106.0,810323309007.74,816237203476.38,706746158873.0,0.0780387765334483,0.8658587918597018,0.37342782474138314,0.19255410348588362,0.003308425723656917,0.9927546864521091,0.029522223191059682,-0.007512883816073401,-0.04280688238795316,0.22467412957068156,3,0.38731892369262305,-0.39455834191579864,1,Fiskal Menengah Rendah
02,Sumatera Utara,25,Kab. Samosir,2023,4263188000.0,142579158637.24,283172454318.0,62015379927.79,20050914782.39,4267937529.0,795369497130.72,810512184645.79,706316442384.0,0.07651381571134795,0.8714445701919636,0.3560262938666106,0.1792615371240556,0.00536000942377017,0.9813171377285491,-0.02641792141095478,-0.01845413023516662,-0.0070139155703843326,0.2235657416024699,3,0.3708784970354816,-0.528798431285206,1,Fiskal Menengah Rendah
02,Sumatera Utara,25,Kab. Samosir,2024,1733540000.0,166049771546.9,348968264948.0,89282075211.8,32516151516.0,9397328223.0,937520958804.9,911637500612.8,789717074925.0,0.0979359396161137,0.8662621649440205,0.37222449447193745,0.17711579670557026,0.0018490679954609453,1.0283922701454264,0.43967634022010404,0.17872380344857164,0.12476717547584282,0.2286902980763612,3,0.3395853556460301,0.1010454867352402,1,Fiskal Menengah Rendah
02,Sumatera Utara,25,Kab. Samosir,2025,1274051264.0,64875825651.21,344661678438.0,108968316336.22,37171438669.0,57440328496.31,760615856393.43,774574860193.22,622777736100.0,0.1406814524151191,0.8040252377215629,0.4531350162383718,0.08529381172623471,0.0016750259060350097,0.9819784961826572,0.2204948874420669,-0.18869455743899188,-0.15034774274582496,0.22466395801247355,0,-1.4587557619599247,-0.08202032823865356,1,Fiskal Menengah Tinggi
13,Jawa Timur,23,Kab. Sampang,2021,7215442550.0,320956306624.0,722697613572.23,135499437439.15,30998519687.0,20899641935.0,1836339237365.9,1830349802578.0,1430965644880.0,0.0740292578218123,0.7817989997674336,0.3935534343909621,0.17478050901117234,0.003929253594967587,1.0032722896899073,0.0,0.0,0.0,0.23670590521981794,3,0.09082413047341348,-0.3089110258751633,1,Fiskal Menengah Rendah
13,Jawa Timur,23,Kab. Sampang,2022,4364834674.0,525265159759.83,711717340613.46,184053093325.93,36330681331.0,30032868551.1,2119506527747.3,1880795203671.9,1505241506160.0,0.09785918901037223,0.8003218549373681,0.3357938894247723,0.2478242708306748,0.0020593636381196372,1.1269204236640762,0.35833105143764477,0.15420205843207047,0.027560524782120233,0.26657632870046877,3,1.6662964315463151,1.1117274843066627,1,Fiskal Menengah Rendah
13,Jawa Timur,23,Kab. Sampang,2023,1060644000.0,260933372878.13,684558870113.0,302587164857.39,34048679522.55,21326033911.0,1917002628003.0,1911489253453.4,1469271447775.0,0.1582991713454416,0.7686527377125112,0.3570985558982388,0.13611529221008542,0.0005532824965946474,1.0028843345782035,0.6440210777743041,-0.09554294695168009,0.016319719298292457,0.2690448728051461,3,-0.1178140348444611,0.22701965539382724,1,Fiskal Menengah Rendah
13,Jawa Timur,23,Kab. Sampang,2024,1422750000.0,178002769029.84,798348181479.22,362325850189.62,37482807112.5,309865737760.0,2037623278395.8,2084844021573.6,1567610393584.0,0.17379038740564554,0.7519077577807465,0.3918036223593555,0.08735803664845239,0.000698239961765708,0.9773504671384678,0.1974263692261533,0.06292148410795573,0.0906909457152365,0.2619605790046087,0,-0.9931937230178746,0.07084319035267879,1,Fiskal Menengah Tinggi
13,Jawa Timur,23,Kab. Sampang,2025,816500000.0,217817089462.8,865323162001.54,437303801585.6,75931821213.11,333753943697.82,2052208638200.6,2054449143888.6,1512112747503.0,0.2128569611403884,0.7360185828892888,0.4216545754140599,0.10613788744880466,0.0003978640303921128,0.9989094372597809,0.20693514237734045,0.007158025705459536,-0.014578969635367978,0.2773919530837627,0,-1.0604231440023004,0.560588856255941,1,Fiskal Menengah Tinggi
14,Kalimantan Barat,07,Kab. Sanggau,2021,1273000000.0,199974593926.0,521582887676.0,129732909424.0,43427577693.0,6014925810.0,1543687478998.0,1660753498782.0,1359793528048.0,0.0781168966491092,0.8187810707882147,0.3378811415990476,0.129543444930837,0.0008246487824247289,0.9295102976631653,0.0,0.0,0.0,0.23097810679649242,0,-0.1328240959979429,-1.062113908886097,1,Fiskal Menengah Tinggi
14,Kalimantan Barat,07,Kab. Sanggau,2022,2394400000.0,180255624199.83,538395089489.5,147327186568.69,54173834811.7,5122541688.0,1644295744752.7,1590132140159.7,1331032540276.0,0.09265090796409767,0.8370578184416309,0.3274320274851006,0.10962481948582808,0.0014561857303596651,1.034062329302746,0.1356192289435787,0.06517398574742872,-0.042523684986419674,0.229601921577172,3,0.10457530581483562,0.104097129695183,1,Fiskal Menengah Rendah
14,Kalimantan Barat,07,Kab. Sanggau,2023,610000000.0,306544181248.16,510569907826.0,146335081723.15,58729111999.0,4305811292.0,1725567886987.6,1786430999681.4,1527306171899.0,0.08191476846810655,0.8549483143605248,0.29588514695722834,0.17764828817213774,0.00035350681048249217,0.9659303310877082,-0.0067340242398333805,0.04942671809147292,0.12344814280779537,0.241285718616688,3,0.80230003815743,-0.6691168719872599,1,Fiskal Menengah Rendah
14,Kalimantan Barat,07,Kab. Sanggau,2024,1966000000.0,282629656707.44,629248790247.0,176129863987.02,71743586908.0,4437383300.0,1871265137736.9,1807274011570.0,1539952645883.0,0.0974560929108995,0.8520858685646817,0.3362691782993461,0.15103667086389003,0.0010506261033525544,1.0354075396189149,0.20360655772372116,0.08443437771877527,0.011667403830496248,0.2340416638905532,3,0.42093634938245067,0.15676255065647982,1,Fiskal Menengah Rendah
14,Kalimantan Barat,07,Kab. Sanggau,2025,2000000000.0,117070652539.6,559871872365.31,130805309677.11,52784818964.0,45047464335.34,1223653375735.6,939827787778.11,786895461628.0,0.139180083179231,0.8372762242839571,0.45754123142000297,0.0956730515855627,0.001634449787545185,1.301997442136176,-0.25733599790464956,-0.34608231027299463,-0.47997493365066946,0.21702033707485352,3,-0.279553469801917,3.203329970365733,1,Fiskal Menengah Rendah
18,Sulawesi Utara,03,Kab. Sangihe,2023,300383000.0,88870439528.0,340646850014.0,69885296108.76,9378186077.0,4695423910.0,854161183859.0,833773072354.76,730009794142.0,0.08381812560987179,0.8755497369089775,0.3988086282204929,0.10404410924703202,0.00035167015977348074,1.024452830368651,0.0,0.0,0.0,0.20149600594151856,0,-0.5717965412913448,-0.03293402340367297,1,Fiskal Menengah Tinggi
18,Sulawesi Utara,03,Kab. Sangihe,2024,1173000000.0,153472512439.0,397300392935.0,77685270064.09,10138967663.07,5825978107.43,1024091269114.0,1004429668069.1,883322412936.0,0.07734266771851826,0.8794268439263501,0.38795408663011777,0.14986214321676414,0.0011454057224946654,1.0195748907762723,0.11161108830663302,0.1989438158349408,0.2046799079662862,0.20959483403722315,3,-0.04839330406963225,-0.12376123886551804,1,Fiskal Menengah Rendah
18,Sulawesi Utara,03,Kab. Sangihe,2025,114500000.0,53253605867.78,332967629466.0,47752641742.34,15090561823.0,4638367182.0,574233996563.93,816580994561.34,768828352819.0,0.05847875723337437,0.9415212427666256,0.5798465981784315,0.09273851110598817,0.0001993960662119255,0.703217440019411,-0.3853063559804287,-0.4392745901830285,-0.18702023594033956,0.13766563692553596,0,-3.2892625029445752,-3.454036636293515,-1,Fiskal Menengah Tinggi
26,Papua,11,Kab. Sarmi,2021,8092000000.0,146513590413.36,212623935769.0,14223671299.0,2357467302.0,489398000.0,1016586544380.4,973887020182.0,939989636042.0,0.014605052746613134,0.9651937201774542,0.20915478071627663,0.14412308644381935,0.007959971578152255,1.0438444329922585,0.0,0.0,0.0,0.20080699956245962,3,1.6071060713726977,-0.3393637067428334,1,Fiskal Menengah Rendah
26,Papua,11,Kab. Sarmi,2022,21793312009.0,172854723288.0,221571306635.0,12796548462.49,3146438605.0,739134463.0,1075681647550.0,1132565834889.5,1056805039720.0,0.011298723719437033,0.9331069392739614,0.20598223195464613,0.160693197361597,0.020260001700909375,0.9497740567593141,-0.10033435155453396,0.05813091221428457,0.16293349374124122,0.21162001156470278,2,1.4701103381845249,-1.3281185152103545,1,Sangat Tergantung Pusat
26,Papua,11,Kab. Sarmi,2023,7733016850.0,197833122871.66,213783869887.0,17300908711.74,3964585040.0,264091000.0,1062122973394.2,940666967992.74,867593735401.0,0.01839217204432922,0.9223176372955152,0.2012797719682272,0.18626197514535403,0.00728071705792013,1.1291169027234274,0.35199806123138977,-0.012604727603823696,-0.16943727330030478,0.22285429152706182,3,2.3662663469164844,0.5654131825576375,1,Fiskal Menengah Rendah
26,Papua,11,Kab. Sarmi,2024,21548216400.0,186053486663.75,273587685981.0,18339019892.67,3516513936.0,270839093.0,1131661126096.8,1113594610195.7,1073854616418.0,0.01646830877660871,0.9643137696484395,0.24175760717753758,0.16440742053715765,0.019041227009645296,1.0162236021400328,0.06000327486992396,0.06547090538902367,0.18383513835078613,0.1992154283316272,3,1.4246928771292755,-0.5996091512313139,1,Fiskal Menengah Rendah
26,Papua,11,Kab. Sarmi,2025,14802915000.0,78892747767.0,287554796683.0,16400680145.0,4561349086.0,454242270.0,932829190291.0,940504643634.0,899689180870.0,0.01743817030145613,0.9566025930437794,0.30826093316536984,0.08457362675624364,0.015868837675825913,0.9918390053733888,-0.10569483860174778,-0.1756991834574977,-0.15543355272820658,0.17221525006273958,3,0.012733403398042938,-0.8338538262691698,1,Fiskal Menengah Rendah
05,Jambi,06,Kab. Sarolangun,2021,0.0,158700013127.52,397973540150.0,63588509122.73,18942809781.63,2373005737.0,1093053536006.5,1143746664304.7,964125210345.0,0.05559667285358718,0.8429534620160887,0.36409336509171075,0.14518960682139567,0.0,0.9556780099297452,0.0,0.0,0.0,0.21493971834067033,3,-0.07521310558852566,-0.9317998070394603,1,Fiskal Menengah Rendah
05,Jambi,06,Kab. Sarolangun,2022,0.0,184688698680.77,440613669208.42,62616000950.21,22426266834.07,3468128368.0,1177755645488.0,1199030839984.2,1047493745789.0,0.052222177163545776,0.8736170170592136,0.37411297572329005,0.15681410604000517,0.0,0.9822563408823743,-0.015293772191497634,0.077491272560136,0.04833603227433936,0.20641373380578065,3,0.04922729706093754,-0.6763446735726378,1,Fiskal Menengah Rendah
05,Jambi,06,Kab. Sarolangun,2023,0.0,174481000407.0,403770704997.0,55373907657.15,20631691630.0,3794814013.0,1191290928066.3,1171035969396.1,1039375123609.0,0.04728625687365194,0.8875689139975801,0.33893543171053897,0.14646380350618218,0.0,1.0172966153043492,-0.11565882814551909,0.011492437017945,-0.023347915378447492,0.2061636357655118,3,0.3794532629010598,-0.3596177959066765,1,Fiskal Menengah Rendah
05,Jambi,06,Kab. Sarolangun,2024,0.0,194834034150.73,501057389718.71,63995924908.33,21949102032.0,2020072194.0,1343058490488.7,1300367738106.3,1155393472611.0,0.0492137131927973,0.8885128712079375,0.37307190510845867,0.14506742299796307,0.0,1.0328297535623034,0.15570541462530696,0.1273975641439229,0.11044218289630847,0.19949568539339557,3,0.12746928302218682,-0.1773970479682635,1,Fiskal Menengah Rendah
05,Jambi,06,Kab. Sarolangun,2025,0.0,92038556063.03,545667145245.0,110287626252.52,50467424113.0,30128743104.0,1210003381083.4,1212164414461.5,1024572252720.0,0.09098404881116307,0.8452419824378056,0.45096332272759965,0.07606470981975398,0.0,0.9982172110051093,0.7233538918376421,-0.09906873777097014,-0.06782952318799362,0.19555419889288655,0,-1.3847917728618322,-0.24377258670613303,1,Fiskal Menengah Tinggi
14,Kalimantan Barat,11,Kab. Sekadau,2021,6269688678.0,165048129555.0,303249314723.0,45142191528.0,13580181032.0,2595709650.0,837479144754.0,871203798695.0,731988429757.0,0.05181588004508213,0.8402034413227599,0.36209775087841267,0.19707730107533725,0.007486381860698931,0.9612895926400722,0.0,0.0,0.0,0.22508060772447366,3,0.46280746919196136,-0.8937174183334603,1,Fiskal Menengah Rendah
14,Kalimantan Barat,11,Kab. Sekadau,2022,8909667600.0,204694007041.0,350337091766.0,49957906237.52,14848831964.0,2249730310.48,901985478371.35,852887481101.82,739950874001.0,0.05857502583222451,0.8675832280303605,0.38840657656548794,0.22693714250322652,0.009877839293031128,1.0575667932258799,0.1066787975176835,0.07702440594660787,-0.021024147989961217,0.22131156522123618,3,0.8481721216944523,0.15235770305419666,1,Fiskal Menengah Rendah
14,Kalimantan Barat,11,Kab. Sekadau,2023,4413424200.0,155048376959.0,301645082817.0,56833720273.03,26055425396.0,3043592811.6,851680294456.19,881400088845.88,754079010770.0,0.06448118282748193,0.8555467832518643,0.35417642603743077,0.18204997575762935,0.005182019859715123,0.9662811533992405,0.13763214981067495,-0.05577161176252243,0.03343067916441389,0.22425642812069235,3,0.3818413223762157,-0.7629473737417033,1,Fiskal Menengah Rendah
14,Kalimantan Barat,11,Kab. Sekadau,2024,7491503600.0,140761926798.4,374551811378.0,58799759008.71,23276220840.0,22356824182.65,978406933767.34,950227128976.71,808941088633.0,0.061879688777177796,0.8513134007278245,0.3828180263766063,0.1438684886015663,0.007656838214702841,1.029655862194733,0.034592821413680586,0.14879602138977144,0.07808830632290187,0.2110396333350481,3,0.0001731742157680224,-0.12398800634795272,1,Fiskal Menengah Rendah
14,Kalimantan Barat,11,Kab. Sekadau,2025,7491503600.0,117606817470.01,400547393805.0,73766052764.08,38327349474.0,22643219454.17,868452704898.37,905991232434.08,772198213216.0,0.08142027220936404,0.8523241567596354,0.4612195823051455,0.1354210964012978,0.008626265492346744,0.9585663456865282,0.25452984855181215,-0.11238087658025175,-0.046552971593504355,0.20025635890259905,0,-1.0269681882457837,-0.7051092821531901,1,Fiskal Menengah Tinggi
07,Bengkulu,06,Kab. Seluma,2021,3734802640.0,104545903285.72,357009852501.0,36186209934.84,13112334769.2,244347500.0,918313658273.47,925042952443.84,820937819304.0,0.03911841049028141,0.8874591359624889,0.38876678930401354,0.11384552798907263,0.004067022859076099,0.992725425178807,0.0,0.0,0.0,0.18684240741798808,0,-0.425447903763134,-0.6554693368641223,1,Fiskal Menengah Tinggi
07,Bengkulu,06,Kab. Seluma,2022,376000000.0,166614538136.0,365053344973.0,31464989704.46,12422281873.32,713058310.0,926186229043.45,900868599310.46,812619400937.0,0.03492739088535646,0.9020398774682485,0.39414680711677297,0.17989312830539142,0.0004059658718833756,1.0281035766507662,-0.13047014978582816,0.008572856016082042,-0.026133222321746863,0.1938638816805363,3,0.289530379394855,-0.3100917376755383,1,Fiskal Menengah Rendah
07,Bengkulu,06,Kab. Seluma,2023,300000000.0,154172721035.36,349880731576.0,24718075891.51,12307064364.22,856076939.0,941160867061.44,966928379592.51,890198460177.0,0.02556350233708816,0.9206457054783663,0.37175444052239737,0.1638112318850752,0.00031875528456328786,0.9733511673926365,-0.21442606135649434,0.016168063774232078,0.0733289853066399,0.18719715772092485,3,0.15161378119800117,-0.9433761590779854,1,Fiskal Menengah Rendah
07,Bengkulu,06,Kab. Seluma,2024,3500000.0,138137554734.12,427804581529.0,29263800962.55,11921411782.8,1557133232.0,1078461082268.4,1070959372200.6,1000572147037.0,0.027324846975678396,0.9342764749152259,0.39668059289554497,0.12808765842858785,3.245365138849715e-06,1.0070046635404903,0.18390286893654761,0.14588389722965078,0.10758913979950768,0.17227599081928954,3,-0.2862955316720957,-0.582305708798285,1,Fiskal Menengah Rendah
07,Bengkulu,06,Kab. Seluma,2025,0.0,44804364404.16,468199548899.0,48576244167.47,32456325674.3,1029734366.0,929089289549.61,958538483041.47,881281535771.0,0.0506774063085461,0.9194013087243702,0.503933856697419,0.048223959643189505,0.0,0.9692769836444992,0.6599430890619735,-0.13850457394772764,-0.10497213253582938,0.1467447856160527,0,-2.1296891841718137,-0.7947197217753365,1,Fiskal Menengah Tinggi
11,Jawa Tengah,23,Kab. Semarang,2021,8432175801.0,292001109109.0,898794567315.0,575748297606.0,189487753117.0,27703514027.0,2198880662286.0,2417282770158.0,1494807089840.0,0.23817995342281267,0.6183832145307085,0.4087509534876692,0.13279534179241445,0.003834758268433605,0.909649747820887,0.0,0.0,0.0,0.32357605772625636,0,-1.052065041073528,-0.19187026631023263,1,Fiskal Menengah Tinggi
11,Jawa Tengah,23,Kab. Semarang,2022,21440720000.0,368030881190.0,958684922301.0,480302999649.0,222457249841.0,38302473886.0,2536331344170.0,2337453499457.0,1610963962036.0,0.2054813067984353,0.6891961540241265,0.37798094657649084,0.145103628528644,0.008453438092496686,1.085083123475697,-0.16577608367036067,0.1534647548963297,-0.0330243824539328,0.30304395526385136,3,-0.005348468914832581,1.3904528656462858,1,Fiskal Menengah Rendah
11,Jawa Tengah,23,Kab. Semarang,2023,15050160000.0,250725328265.0,896621432955.0,482685517196.0,237168857485.0,37992346745.0,2293609309520.0,2268601941583.0,1559681937975.0,0.21276783218266512,0.6875079798647598,0.39092160518943936,0.1093147499987568,0.006561780132968528,1.0110232506984236,0.004960446944410224,-0.09569807793761642,-0.02945579789715369,0.29627037525960637,0,-0.7272088643914602,0.6761233574105383,1,Fiskal Menengah Tinggi
11,Jawa Tengah,23,Kab. Semarang,2024,5972730000.0,254618371097.0,1068724971720.0,597793416296.0,292134850896.0,282162760366.0,2561320700409.0,2566482150202.0,1724168123987.0,0.2329232705744513,0.6718021100794704,0.4172554305867838,0.09940901623773302,0.002331894635078792,0.9979889009582266,0.2384739027776943,0.116720572147061,0.13130563064366552,0.30000333431138015,0,-1.125650073077252,0.6811974671578027,1,Fiskal Menengah Tinggi
11,Jawa Tengah,23,Kab. Semarang,2025,5309150000.0,282042801065.0,1113472896012.0,735770956378.0,406860926858.0,287078460317.0,2611035800354.4,2565061454512.0,1654845284063.0,0.286843402946063,0.6451483964066789,0.4264487280721569,0.10801950744096189,0.0020333501360951774,1.0179232921540846,0.230811407955821,0.019409947351560097,-0.0005535575962950512,0.3254222478032133,1,-1.146411549712458,1.2449079531492824,1,Mandiri Fiskal
25,Maluku,06,Kab. Seram Bagian Barat,2021,2940413750.0,187749273646.0,370870153377.0,37995610177.0,7651525338.0,2011372731.0,990100397890.0,1003767449059.0,913338752575.0,0.037853000924287464,0.9099107103256098,0.3745783298010588,0.18962650055096625,0.0029698137242105014,0.9863842454925068,0.0,0.0,0.0,0.19878050689207966,3,0.39780274845644326,-0.7246608569261929,1,Fiskal Menengah Rendah
25,Maluku,06,Kab. Seram Bagian Barat,2022,2527423508.0,147728337447.0,373972746960.4,21217009488.36,8208137928.0,3657146311.0,938860714948.0,905593821521.76,839934160092.0,0.02342883639897955,0.9274954622377773,0.3983261212299345,0.15734851303814765,0.002692011144741512,1.0367348944257795,-0.44159313695655933,-0.05175200722189055,-0.09780515161083836,0.17813070554184113,3,0.0892586455331042,-0.2982972494987566,1,Fiskal Menengah Rendah
25,Maluku,06,Kab. Seram Bagian Barat,2023,150000000.0,126402404258.0,349457117581.0,16644398978.34,8615183221.0,2463722481.0,831655274146.0,908865593206.76,845387174215.57,0.018313377800575983,0.930156428557034,0.4201946749388997,0.15198894083585118,0.00018036319213394055,0.9150475937939976,-0.21551625890201964,-0.11418673621671105,0.0036128467390623697,0.1702294282703334,0,-0.5622588353466131,-1.578345030218853,1,Fiskal Menengah Tinggi
25,Maluku,06,Kab. Seram Bagian Barat,2024,12500000.0,120572725196.0,422593534265.0,18397491837.45,8966148332.0,1598511530.0,1001357085678.0,967411067004.05,898605274170.0,0.01901724351203125,0.9288763637497627,0.4220208158599785,0.12040931943309961,1.2483059418845062e-05,1.0350895496565657,0.10532629393175252,0.2040530695921592,0.06441598651646996,0.1641146450063945,3,-0.46197717260514726,-0.34156109025459147,1,Fiskal Menengah Rendah
25,Maluku,06,Kab. Seram Bagian Barat,2025,0.0,33197908389.0,368122386672.0,20255567417.74,11534770730.0,1755669306.0,669941296796.2,705475043199.74,662862413791.0,0.02871195460844258,0.9395972546165958,0.549484542052324,0.04955345871012785,0.0,0.9496314621671466,0.10099613559864151,-0.33096663879639365,-0.2707597966761873,0.12516365379036673,0,-2.533169926902776,-1.1281599728681406,1,Fiskal Menengah Tinggi
25,Maluku,07,Kab. Seram Bagian Timur,2021,34762352905.0,156018853430.0,277322539158.0,34530112972.0,6153168690.0,277149900.0,910147764961.0,983280410513.0,906610416607.0,0.035117259128537755,0.9220263181425535,0.30470056603378387,0.1714214542258261,0.038194185871004774,0.9256238151700338,0.0,0.0,0.0,0.2051286387977583,3,0.6096760333063531,-1.3900837219116082,1,Fiskal Menengah Rendah
25,Maluku,07,Kab. Seram Bagian Timur,2022,41625958880.8,171837680372.21,277705404573.2,15540924456.39,6645109774.9,540652000.0,971801623023.85,950159289436.39,876116037730.0,0.016356125366735585,0.9220728013401726,0.2857634706444451,0.1768238252551187,0.04283380259365796,1.0227775845882616,-0.5499312594490517,0.06774049273800276,-0.03368430889346197,0.20341851446544906,3,1.1930786943527403,-0.5188085744491723,1,Fiskal Menengah Rendah
25,Maluku,07,Kab. Seram Bagian Timur,2023,27871368435.0,154810135671.47,247442809753.16,10943932944.82,6646317563.22,658255500.0,956699647301.08,972185384699.22,925717714077.0,0.011257043272879373,0.9522028706113532,0.25864210408273314,0.16181686290802005,0.02913283026039278,0.9840712094196612,-0.2957991028442226,-0.015540183680470498,0.023181476524736455,0.19652419925772685,3,1.1539441139193474,-0.960157932813839,1,Fiskal Menengah Rendah
25,Maluku,07,Kab. Seram Bagian Timur,2024,11305847786.81,96854089323.67,361178182517.35,15894885394.63,6349520889.08,1358914500.0,1014672728484.0,990361660942.18,901402696468.0,0.016049576656176703,0.9101752743643681,0.355955346367669,0.09545352565883736,0.01114235897884219,1.0245476662724318,0.4523924328459443,0.06059695051259428,0.01869630682483825,0.1759731690968035,3,-0.17145198664963737,-0.49144719408636556,1,Fiskal Menengah Rendah
25,Maluku,07,Kab. Seram Bagian Timur,2025,12945800775.6,76596315901.58,353233769503.0,15766029348.86,6621724316.07,376410698.0,858187138338.89,799796330503.86,772224260018.0,0.019712555243817678,0.965526135299358,0.41160459499162444,0.08925362835178362,0.015085055691533594,1.0730070964419713,-0.00810676155070178,-0.15422272201886378,-0.19241993905239207,0.1510476671825285,3,-0.5399634903254326,0.04666742361185345,1,Fiskal Menengah Rendah
28,Banten,03,Kab. Serang,2021,4535605200.0,401561919410.0,1225812245753.0,791086613633.0,431057419963.0,28801450560.0,3050886117144.0,3134683662174.0,1823971363491.0,0.2523656926467524,0.5818677608527871,0.40178892252474807,0.13162140571340328,0.0014866517548828985,0.973267623128554,0.0,0.0,0.0,0.3388275488508976,0,-0.8074345411703893,0.5539665982530427,1,Fiskal Menengah Tinggi
